0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
Prijs,€ 495.000,Adres,"Thaliastraat 22, 2600 Berchem",Type,Woning (Huis),Woonopp.,269 m²,Grondopp.,208 m²,Slaapkamers,4,Badkamers,2,Bebouwing,gesloten,Bouwjaar,1935,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,KI,€ 1.125,https://www.zimmo.be/nl/berchem-2600/te-koop/huis/KIKDE,Days: 138,,,,,,,,
Prijs,€ 2.750.000,Adres,"Limastraat 1, 2000 Antwerpen",Type,Penthouse (Appartement),Woonopp.,240 m²,Slaapkamers,2,Bouwjaar,op aanvraag »,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/antwerpen-2000/te-koop/appartement/KIK6T,Days: 73,,,,,,,,,,,,,,,,
Prijs,€ 750.000,Adres,"Hoornstraat 3, 2000 Antwerpen",Type,Gemengd gebruik (Huis),Woonopp.,op aanvraag »,Grondopp.,73 m²,Slaapkamers,op aanvraag »,Bebouwing,gesloten,Bouwjaar,1933,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 2.007,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/antwerpen-2000/te-koop/huis/KIKBG,Days: 46,,,,,,,,
Prijs,€ 250.000,Adres,"Rucaplein 63 / 8V, 2600 Berchem",Type,Appartement,Woonopp.,110 m²,Slaapkamers,2,Badkamers,2,Bouwjaar,1964,EPC,260 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/berchem-2600/te-koop/appartement/KIKCJ,Days: 79,,,,,,,,,,,,,,
Prijs,€ 199.000,Adres,"Sint-Bavostraat 129A / 5, 2610 Wilrijk",Type,Appartement,Woonopp.,88 m²,Slaapkamers,2,Badkamers,1,Garages,1,Bouwjaar,1968,EPC,312 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/wilrijk-2610/te-koop/appartement/KIK6R,Days: 123,,,,,,,,,,,,
Prijs,€ 254.000,Adres,"Lambrechtshoekenlaan 304, 2170 Merksem",Type,Appartement,Woonopp.,94 m²,Slaapkamers,2,Badkamers,1,Garages,1,Tuin,O,Bouwjaar,1968,EPC,132 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 897,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/merksem-2170/te-koop/appartement/KIK1I,Days: 109,,,,,,
Prijs,€ 135.000,Adres,"Sint-Bavostraat 129B, 2610 Wilrijk",Type,Kot-Kamer,Woonopp.,28 m²,Badkamers,1,Bouwjaar,op aanvraag »,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,Vrij op,onmiddellijk,https://www.zimmo.be/nl/wilrijk-2610/te-koop/kot-kamer/KIK0L,Days: 21,,,,,,,,,,,,,,
Prijs,€ 125.000,Adres,"Sint-Bavostraat 129B, 2610 Wilrijk",Type,Kot-Kamer,Woonopp.,27 m²,Badkamers,1,Bouwjaar,op aanvraag »,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,Vrij op,onmiddellijk,https://www.zimmo.be/nl/wilrijk-2610/te-koop/kot-kamer/KIK0D,Days: 23,,,,,,,,,,,,,,
Prijs,€ 145.000,Adres,"Sint-Bavostraat 129B, 2610 Wilrijk",Type,Kot-Kamer,Woonopp.,60 m²,Badkamers,1,Bouwjaar,op aanvraag »,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,Vrij op,onmiddellijk,https://www.zimmo.be/nl/wilrijk-2610/te-koop/kot-kamer/KIK0S,Days: 34,,,,,,,,,,,,,,
Prijs,€ 55.000,Adres,"Straat niet gekend,",2060 Antwerpen,Type,Restaurant (Bedrijfsvastgoed),Woonopp.,op aanvraag »,Grondopp.,63 m²,Handelsopp.,65 m²,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,Vrij op,onmiddellijk,https://www.zimmo.be/nl/antwerpen-2060/te-koop/bedrijfsvastgoed/KIJVQ,Days: 23,,,,,,,,,
Prijs,€ 219.000,Adres,"Bisschoppenhoflaan 482 / 3, 2100 Deurne",Type,Appartement,Woonopp.,118 m²,Slaapkamers,3,Badkamers,1,Bouwjaar,op aanvraag »,EPC,592 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 781,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KIJT0,Days: 71,,,,,,,,,,,,
Prijs,€ 219.000,Adres,"Bredabaan 866 / 5L, 2170 Merksem",Type,Appartement,Woonopp.,95 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,op aanvraag »,EPC,187 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.065,https://www.zimmo.be/nl/merksem-2170/te-koop/appartement/KIJSZ,Days: 32,,,,,,,,,,,,
Prijs,€ 185.000,Adres,"Bisschoppenhoflaan 471 / 6, 2100 Deurne",Type,Appartement,Woonopp.,91 m²,Slaapkamers,2,Badkamers,1,Garages,2,Bouwjaar,1977,EPC,254 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KIJSH,Days: 93,,,,,,,,,,,,
Prijs,€ 329.000,Adres,"Van Dornestraat 219, 2100 Deurne",Type,Eengezinswoning (Huis),Woonopp.,151 m²,Grondopp.,63 m²,Slaapkamers,4,Badkamers,1,Garages,1,Bebouwing,halfopen,Bouwjaar,1980,EPC,245 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.224,https://www.zimmo.be/nl/deurne-2100/te-koop/huis/KIJQH,Days: 90,,,,,,
Prijs,€ 379.000,Adres,"Conterscherp 36, 2040 Zandvliet",Type,Eengezinswoning (Huis),Woonopp.,"207,44 m²",Grondopp.,317 m²,Slaapkamers,3,Badkamers,1,Garages,1,Bebouwing,halfopen,Bouwjaar,1968,EPC,425 kWh/m²,Renovatieplicht,Van toepassing,https://www.zimmo.be/nl/zandvliet-2040/te-koop/huis/KIJPS,Days: 35,,,,,,,,
Prijs,€ 144.000,Adres,"Ellermanstraat 61, 2060 Antwerpen",Type,Studio met slaaphoek (Appartement),Woonopp.,"30,40 m²",Slaapkamers,op aanvraag »,Badkamers,1,Bouwjaar,op aanvraag »,EPC,145 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 446,Vrij op,overeen te komen,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/antwerpen-2060/te-koop/appartement/KIJM4,Days: 95,,,,,,,,
Prijs,€ 349.000,Adres,"Justitiestraat 28 / 201, 2018 Antwerpen",Type,Appartement,Woonopp.,91 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,op aanvraag »,EPC,136 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 904,Vrij op,overeen te komen,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/antwerpen-2018/te-koop/appartement/KIJM6,Days: 73,,,,,,,,
Prijs,€ 144.000,Adres,"Ellermanstraat 61, 2060 Antwerpen",Type,Studio met slaaphoek (Appartement),Woonopp.,"30,40 m²",Slaapkamers,op aanvraag »,Badkamers,1,Bouwjaar,op aanvraag »,EPC,145 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 446,Vrij op,overeen te komen,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/antwerpen-2060/te-koop/appartement/KIJM5,Days: 27,,,,,,,,
Prijs,€ 445.000,Adres,"Israëlietenstraat 1-3, 2000 Antwerpen",Type,Penthouse (Appartement),Woonopp.,135 m²,Slaapkamers,2,Badkamers,1,Garages,1,Bouwjaar,op aanvraag »,EPC,460 kWh/m²,Renovatieplicht,Van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/antwerpen-2000/te-koop/appartement/KIJKR,Days: 193,,,,,,,,,,
Prijs,€ 32.500,Adres,"Kattendijkdok-Westkaai 71, 2000 Antwerpen",Type,Staanplaats (Garage),Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/antwerpen-2000/te-koop/garage/KIJID,Days: 17,,,,,,,,,,,,,,,,,,
Prijs,€ 349.000,Adres,"Kattendijkdok-Westkaai 71 / 601, 2000 Antwerpen",Type,Appartement,Woonopp.,70 m²,Slaapkamers,1,Badkamers,1,Bouwjaar,2016,EPC,98 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/antwerpen-2000/te-koop/appartement/KIJIC,Days: 40,,,,,,,,,,,,
Prijs,€ 385.000,Adres,"Egied Segerslaan 22, 2610 Wilrijk",Type,Woning (Huis),Woonopp.,160 m²,Grondopp.,169 m²,Slaapkamers,2,Badkamers,2,Bebouwing,gesloten,Bouwjaar,1935,EPC,311 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/wilrijk-2610/te-koop/huis/KIJHL,Days: 92,,,,,,,,,,
Prijs,€ 248.000,Adres,"Fruithoflaan 116 / 0401, 2600 Berchem",Type,Appartement,Woonopp.,102 m²,Slaapkamers,3,Badkamers,1,Garages,1,Bouwjaar,1968,EPC,200 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.351,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/berchem-2600/te-koop/appartement/KIJH9,Days: 118,,,,,,,,
Prijs,€ 255.000,Adres,"Hof Nieles 32 / 002, 2100 Deurne",Type,Appartement,Woonopp.,69 m²,Slaapkamers,1,Badkamers,1,Garages,1,Bouwjaar,2017,EPC,43 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KIJFP,Days: 87,,,,,,,,,,
Prijs,€ 198.000,Adres,"Laarsebaan 101 / 301, 2170 Merksem",Type,Appartement,Woonopp.,90 m²,Slaapkamers,2,Bouwjaar,op aanvraag »,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/merksem-2170/te-koop/appartement/KIJF7,Days: 64,,,,,,,,,,,,,,
Prijs,€ 798.000,Adres,"Arthur Matthyslaan 54, 2140 Borgerhout",Type,Uitzonderlijke woning (Huis),Woonopp.,217 m²,Grondopp.,209 m²,Slaapkamers,3,Badkamers,1,Garages,1,Bebouwing,gesloten,Bouwjaar,1950,EPC,87 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.440,https://www.zimmo.be/nl/borgerhout-2140/te-koop/huis/KIJF3,Days: 134,,,,,,
Prijs,€ 285.000,Adres,"Steenbokstraat 28 / 203, 2018 Antwerpen",Type,Appartement,Woonopp.,80 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,op aanvraag »,EPC,112 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/antwerpen-2018/te-koop/appartement/KIJDY,Days: 80,,,,,,,,,,,,
Prijs,€ 2.170.000,Adres,"Straat niet gekend,",2000 Antwerpen,Type,Hotel (Bedrijfsvastgoed),Woonopp.,200 m²,Grondopp.,op aanvraag »,Handelsopp.,op aanvraag »,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/antwerpen-2000/te-koop/bedrijfsvastgoed/KIJCS,Days: 26,,,,,,,,,,,
Prijs,€ 189.000,Adres,"Plankenbergstraat 132, 2100 Deurne",Type,Appartement,Woonopp.,88 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1973,EPC,313 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 815,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KIJBY,Days: 85,,,,,,,,,,,,
Prijs,€ 299.000,Adres,"Florent Pauwelslei 24, 2100 Deurne",Type,Appartement,Woonopp.,100 m²,Slaapkamers,3,Badkamers,1,Garages,1,Bouwjaar,1996,EPC,233 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.204,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KIJ9W,Days: 88,,,,,,,,,,
Prijs,€ 174.000,Adres,"Boomsesteenweg 500 / 3, 2610 Wilrijk",Type,Appartement,Woonopp.,70 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1951,EPC,551 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 472,https://www.zimmo.be/nl/wilrijk-2610/te-koop/appartement/KIJBU,Days: 79,,,,,,,,,,,,
Prijs,€ 362.500,Adres,"Schulstraat 50-54 / C.2.1, 2018 Antwerpen",Type,Appartement,Woonopp.,"85,70 m²",Slaapkamers,2,Badkamers,1,Bouwjaar,2023,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/antwerpen-2018/te-koop/appartement/KIJ9C,Days: 51,,,,,,,,,,,,,,
Prijs,€ 399.000,Adres,"Tweemontstraat 50, 2100 Deurne",Type,Eengezinswoning (Huis),Woonopp.,256 m²,Grondopp.,120 m²,Slaapkamers,6,Badkamers,2,Garages,1,Bebouwing,gesloten,Bouwjaar,1936,EPC,161 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 783,https://www.zimmo.be/nl/deurne-2100/te-koop/huis/KIJBX,Days: 103,,,,,,
Prijs,€ 675.000,Adres,"De Moystraat 25, 2018 Antwerpen",Type,Eengezinswoning (Huis),Woonopp.,240 m²,Grondopp.,150 m²,Slaapkamers,7,Bebouwing,gesloten,Bouwjaar,1919,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/antwerpen-2018/te-koop/huis/KIJBN,Days: 50,,,,,,,,,,,,
Prijs,€ 299.900,Adres,"Schulstraat 50-54 / B.1.1, 2018 Antwerpen",Type,Appartement,Woonopp.,"74,60 m²",Slaapkamers,1,Badkamers,1,Bouwjaar,2023,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/antwerpen-2018/te-koop/appartement/KIJ99,Days: 42,,,,,,,,,,,,,,
Prijs,€ 749.000,Adres,"Schulstraat 50-54 / B.4.2, 2018 Antwerpen",Type,Appartement,Woonopp.,"110,68 m²",Slaapkamers,2,Badkamers,1,Bouwjaar,2023,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/antwerpen-2018/te-koop/appartement/KIJ96,Days: 14,,,,,,,,,,,,,,
Prijs,€ 469.000,Adres,"Schulstraat 50-54 / A.0.1, 2018 Antwerpen",Type,Appartement,Woonopp.,"103,84 m²",Slaapkamers,2,Badkamers,1,Bouwjaar,2023,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/antwerpen-2018/te-koop/appartement/KIJ9B,Days: 50,,,,,,,,,,,,,,
Prijs,€ 299.900,Adres,"Schulstraat 50-54, 2018 Antwerpen",Type,Project,Woonopp.,vanaf 70 m²,Grondopp.,op aanvraag »,Slaapkamers,op aanvraag »,Bouwjaar,2023,EPC,Bekijk info,https://www.zimmo.be/nl/antwerpen-2018/te-koop/nieuwbouwproject/1004DSE,Days: 66,,,,,,,,,,,,,,,,
Prijs,€ 659.000,Adres,"Schulstraat 50-54 / B.3.3, 2018 Antwerpen",Type,Appartement,Woonopp.,"144,80 m²",Slaapkamers,3,Badkamers,2,Bouwjaar,2023,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/antwerpen-2018/te-koop/appartement/KIJ9A,Days: 31,,,,,,,,,,,,,,
Prijs,€ 650.000,Adres,"Sint-Laureisstraat 134, 2018 Antwerpen",Type,Woning (Huis),Woonopp.,179 m²,Grondopp.,115 m²,Slaapkamers,3,Badkamers,1,Bebouwing,gesloten,Bouwjaar,1918,EPC,179 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 916,https://www.zimmo.be/nl/antwerpen-2018/te-koop/huis/KIHAL,Days: 88,,,,,,,,
Prijs,€ 175.000,Adres,"Ter Heydelaan 167 / 6, 2100 Deurne",Type,Appartement,Woonopp.,86 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1972,EPC,134 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KIJ5J,Days: 95,,,,,,,,,,,,
Prijs,€ 159.000,Adres,"Heidestraat 85, 2040 Zandvliet",Type,Bouwgrond (Grond),Woonopp.,360 m²,Grondopp.,583 m²,Slaapkamers,3,Badkamers,1,Bebouwing,halfopen,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/zandvliet-2040/te-koop/grond/KIJ5K,Days: 16,,,,,,,,,,,,,,
Prijs,€ 459.000,Adres,"Klein Heiken 179, 2180 Ekeren",Type,Eengezinswoning (Huis),Woonopp.,150 m²,Grondopp.,428 m²,Slaapkamers,3,Badkamers,1,Bebouwing,halfopen,Bouwjaar,1937,EPC,113 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 860,https://www.zimmo.be/nl/ekeren-2180/te-koop/huis/KIGOZ,Days: 96,,,,,,,,
Prijs,€ 189.000,Adres,"Lambrechtshoekenlaan 118, 2170 Merksem",Type,Appartement,Woonopp.,82 m²,Slaapkamers,2,Badkamers,1,Garages,1,Bouwjaar,1967,EPC,165 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 753,https://www.zimmo.be/nl/merksem-2170/te-koop/appartement/KIGMF,Days: 67,,,,,,,,,,
Prijs,€ 319.000,Adres,"Van Duyststraat 103, 2100 Deurne",Type,Woning (Huis),Woonopp.,120 m²,Grondopp.,108 m²,Slaapkamers,op aanvraag »,Bebouwing,gesloten,Bouwjaar,1938,EPC,224 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 592,https://www.zimmo.be/nl/deurne-2100/te-koop/huis/KIGME,Days: 208,,,,,,,,,,
Prijs,€ 199.000,Adres,"Dascottelei 63 / 301, 2100 Deurne",Type,Appartement,Woonopp.,97 m²,Slaapkamers,3,Badkamers,1,Bouwjaar,1980,EPC,110 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.024,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KIGMC,Days: 77,,,,,,,,,,,,
Prijs,€ 189.000,Adres,"Collegelaan 161, 2140 Borgerhout",Type,Appartement,Woonopp.,95 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1963,EPC,187 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 832,https://www.zimmo.be/nl/borgerhout-2140/te-koop/appartement/KIGMD,Days: 60,,,,,,,,,,,,
Prijs,€ 265.000,Adres,"Dascottelei 78, 2100 Deurne",Type,Appartement,Woonopp.,120 m²,Slaapkamers,3,Badkamers,1,Garages,1,Bouwjaar,1979,EPC,149 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.306,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KIGMB,Days: 60,,,,,,,,,,
Prijs,€ 270.000,Adres,"Antwerpsebaan 424 / 2, 2040 Zandvliet",Type,Woning (Huis),Woonopp.,70 m²,Grondopp.,op aanvraag »,Slaapkamers,1,Badkamers,1,Garages,2,Bebouwing,op aanvraag »,Bouwjaar,1989,EPC,921 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 597,https://www.zimmo.be/nl/zandvliet-2040/te-koop/huis/KIGM8,Days: 79,,,,,,
Prijs,€ 230.000,Adres,"Karel Van Overmeirelaan 35, 2100 Deurne",Type,Appartement,Woonopp.,110 m²,Slaapkamers,2,Badkamers,1,Garages,1,Bouwjaar,1973,EPC,361 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 956,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KIGM3,Days: 70,,,,,,,,,,
Prijs,€ 22.500,Adres,"Bisschoppenhoflaan 332-334, 2100 Deurne",Type,Kelder (Garage),Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,KI,€ 81,https://www.zimmo.be/nl/deurne-2100/te-koop/garage/KIGM6,Days: 14,,,,,,,,,,,,,,,,
Prijs,€ 425.000,Adres,"Aernout en Willemlaan 30, 2050 Antwerpen",Type,Woning (Huis),Woonopp.,175 m²,Grondopp.,162 m²,Slaapkamers,1,Badkamers,1,Bebouwing,op aanvraag »,Bouwjaar,1965,EPC,462 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 1.254,https://www.zimmo.be/nl/antwerpen-2050/te-koop/huis/KIGHA,Days: 43,,,,,,,,
Prijs,€ 269.000,Adres,"Straat niet gekend,",2100 Deurne,Type,Appartement,Woonopp.,95 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1959,EPC,254 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 736,Vrij op,overeen te komen,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KIGFF,Days: 38,,,,,,,,,
Prijs,€ 269.000,Adres,"Straat niet gekend,",2100 Deurne,Type,Appartement,Woonopp.,95 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1959,EPC,254 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 736,Vrij op,overeen te komen,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KIGFE,Days: 16,,,,,,,,,
Prijs,€ 195.000,Adres,"Joseph Wuytslaan 12 / 1, 2100 Deurne",Type,Appartement,Woonopp.,98 m²,Slaapkamers,2,Badkamers,1,Garages,1,Bouwjaar,1975,EPC,167 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.073,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KIGBH,Days: 41,,,,,,,,
Prijs,€ 399.000,Adres,"Zandvlietse Dorpsstraat 107.2, 2040 Zandvliet",Type,Woning (Huis),Woonopp.,225 m²,Grondopp.,1.256 m²,Slaapkamers,3,Badkamers,1,Garages,1,Tuin,N,Bebouwing,halfopen,Bouwjaar,1973,EPC,241 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.105,Vrij op,bij akte na betaling,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/zandvliet-2040/te-koop/huis/KIGEW,Days: 42
Prijs,€ 575.000,Adres,"Wollegrasstraat 7, 2040 Berendrecht",Type,Woning (Huis),Woonopp.,244 m²,Grondopp.,640 m²,Slaapkamers,3,Badkamers,1,Garages,1,Tuin,O,Bebouwing,open,Bouwjaar,1993,EPC,189 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.822,Vrij op,bij akte na betaling,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/berendrecht-2040/te-koop/huis/KIGES,Days: 38
Prijs,€ 557.000,Adres,"Lange Van Ruusbroecstraat 84, 2018 Antwerpen",Type,Woning (Huis),Woonopp.,250 m²,Grondopp.,85 m²,Slaapkamers,5,Badkamers,1,Bebouwing,op aanvraag »,Bouwjaar,1890,EPC,451 kWh/m²,Renovatieplicht,Van toepassing,https://www.zimmo.be/nl/antwerpen-2018/te-koop/huis/KIGAZ,Days: 116,,,,,,,,,,
Prijs,€ 255.000,Adres,"Turnhoutsebaan 115, 2140 Borgerhout",Type,Appartement,Woonopp.,92 m²,Slaapkamers,3,Badkamers,1,Tuin,Z,Bouwjaar,1960,EPC,184 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/borgerhout-2140/te-koop/appartement/KIGB3,Days: 121,,,,,,,,,,,,
Prijs,€ 389.000,Adres,"Vaderlandstraat 66, 2610 Wilrijk",Type,Eengezinswoning (Huis),Woonopp.,110 m²,Grondopp.,115 m²,Slaapkamers,3,Badkamers,1,Bebouwing,op aanvraag »,Bouwjaar,1955,EPC,306 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 654,https://www.zimmo.be/nl/wilrijk-2610/te-koop/huis/KIGA5,Days: 241,,,,,,,,
Prijs,€ 415.000,Adres,"Straat niet gekend,",2660 Hoboken,Type,Woning (Huis),Woonopp.,op aanvraag »,Grondopp.,473 m²,Slaapkamers,3,Badkamers,1,Garages,1,Bebouwing,halfopen,Bouwjaar,op aanvraag »,EPC,216 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.038,https://www.zimmo.be/nl/hoboken-2660/te-koop/huis/KIGAC,Days: 77,,,,,
Prijs,€ 359.000,Adres,"Van Urselstraat 8, 2060 Antwerpen",Type,Bel-étage (Huis),Woonopp.,146 m²,Grondopp.,"45,45 m²",Slaapkamers,2,Badkamers,1,Bebouwing,gesloten,Bouwjaar,1899,EPC,200 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/antwerpen-2060/te-koop/huis/KIG7N,Days: 93,,,,,,,,,,
Prijs,€ 559.000,Adres,"Jos Smolderenstraat 16 / 401, 2000 Antwerpen",Type,Appartement,Woonopp.,101 m²,Slaapkamers,2,Badkamers,1,Garages,2,Bouwjaar,2015,EPC,59 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/antwerpen-2000/te-koop/appartement/KIG7W,Days: 75,,,,,,,,,,,,
Prijs,€ 219.000,Adres,"Kapelstraat 126-128, 2660 Hoboken",Type,Gelijkvloers app. (Appartement),Woonopp.,87 m²,Slaapkamers,1,Badkamers,1,Bouwjaar,1918,EPC,231 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 446,https://www.zimmo.be/nl/hoboken-2660/te-koop/appartement/KIG7L,Days: 46,,,,,,,,,,,,
Prijs,€ 199.000,Adres,"Bisschoppenhoflaan 284 / 5, 2100 Deurne",Type,Appartement,Woonopp.,87 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1973,EPC,148 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KIG7E,Days: 61,,,,,,,,,,,,,,
Prijs,€ 234.000,Adres,"Groenendaallaan 154 / 302, 2170 Merksem",Type,Appartement,Woonopp.,103 m²,Slaapkamers,2,Badkamers,1,Garages,1,Bouwjaar,1958,EPC,137 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 984,https://www.zimmo.be/nl/merksem-2170/te-koop/appartement/KIG7C,Days: 79,,,,,,,,,,
Prijs,€ 495.000,Adres,"Prins Albertlei 26 / 3, 2600 Berchem",Type,Appartement,Woonopp.,155 m²,Slaapkamers,3,Badkamers,1,Bouwjaar,op aanvraag »,EPC,190 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/berchem-2600/te-koop/appartement/KIG6D,Days: 62,,,,,,,,,,,,,,
Prijs,€ 239.000,Adres,"Montebellostraat 30 / 101, 2018 Antwerpen",Type,Appartement,Woonopp.,86 m²,Slaapkamers,1,Badkamers,1,Bouwjaar,op aanvraag »,EPC,418 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 488,https://www.zimmo.be/nl/antwerpen-2018/te-koop/appartement/KIG3W,Days: 64,,,,,,,,,,,,
Prijs,€ 219.000,Adres,"Sint-Elisabethstraat 54 / 1, 2060 Antwerpen",Type,Appartement,Woonopp.,104 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,op aanvraag »,EPC,155 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.179,https://www.zimmo.be/nl/antwerpen-2060/te-koop/appartement/KIG3V,Days: 99,,,,,,,,,,,,
Prijs,€ 135.000,Adres,"Jan Van Hoenackerstraat 60 / 5.6, 2000 Antwerpen",Type,Studio (Appartement),Woonopp.,op aanvraag »,Slaapkamers,op aanvraag »,Bouwjaar,2021,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/antwerpen-2000/te-koop/appartement/KIG08,Days: 220,,,,,,,,,,,,,,,,
